"Execution Time (UTC)","Execution Time (Local)","Technique","Test Number","Test Name","Hostname","IP Address","Username","GUID","ProcessId","ExitCode"
"2024-10-27T19:16:46Z","2024-10-27T21:16:46Z","T1552.001","4","Extracting passwords with findstr","Server002","System.Object[]","server002\admin_test","0e56bf29-ff49-4ea5-9af4-3b81283fd513","3480","0"
