"Execution Time (UTC)","Execution Time (Local)","Technique","Test Number","Test Name","Hostname","IP Address","Username","GUID","ProcessId","ExitCode"
"2024-10-23T15:48:27Z","2024-10-23T18:48:27Z","T1071.004","4","DNS C2","Server002","System.Object[]","server002\admin_test","e7bf9802-2e78-4db9-93b5-181b7bcd37d7","5620","0"
"2024-11-02T10:41:26Z","2024-11-02T12:41:26Z","T1071.004","4","DNS C2","Server002","System.Object[]","server002\admin_test","e7bf9802-2e78-4db9-93b5-181b7bcd37d7","2452","0"
