"Execution Time (UTC)","Execution Time (Local)","Technique","Test Number","Test Name","Hostname","IP Address","Username","GUID","ProcessId","ExitCode"
"2024-10-23T15:45:06Z","2024-10-23T18:45:06Z","T1071.004","3","DNS Long Domain Query","Server002","System.Object[]","server002\admin_test","fef31710-223a-40ee-8462-a396d6b66978","6980","0"
