"Execution Time (UTC)","Execution Time (Local)","Technique","Test Number","Test Name","Hostname","IP Address","Username","GUID","ProcessId","ExitCode"
"2024-10-24T09:16:23Z","2024-10-24T12:16:23Z","T1090.003","1","Psiphon","Server002","System.Object[]","server002\admin_test","14d55ca0-920e-4b44-8425-37eedd72b173",,
