"Execution Time (UTC)","Execution Time (Local)","Technique","Test Number","Test Name","Hostname","IP Address","Username","GUID","ProcessId","ExitCode"
"2024-10-27T21:37:48Z","2024-10-27T23:37:48Z","T1555.003","5","Simulating access to Opera Login Data","Server002","System.Object[]","server002\admin_test","28498c17-57e4-495a-b0be-cc1e36de408b","3396","0"
