"Execution Time (UTC)","Execution Time (Local)","Technique","Test Number","Test Name","Hostname","IP Address","Username","GUID","ProcessId","ExitCode"
"2024-10-26T17:57:49Z","2024-10-26T20:57:49Z","T1219","14","Splashtop Streamer Execution","Server002","System.Object[]","server002\admin_test","3e1858ee-3550-401c-86ec-5e70ed79295b","3016","0"
