"Execution Time (UTC)","Execution Time (Local)","Technique","Test Number","Test Name","Hostname","IP Address","Username","GUID","ProcessId","ExitCode"
"2024-10-27T19:51:12Z","2024-10-27T21:51:12Z","T1552.002","1","Enumeration for Credentials in Registry","Server002","System.Object[]","server002\admin_test","b6ec082c-7384-46b3-a111-9a9b8b14e5e7","3132","0"
