"Execution Time (UTC)","Execution Time (Local)","Technique","Test Number","Test Name","Hostname","IP Address","Username","GUID","ProcessId","ExitCode"
"2024-10-28T13:04:55Z","2024-10-28T15:04:55Z","T1564","4","Create and Hide a Service with sc.exe","Server002","System.Object[]","server002\admin_test","333c7de0-6fbe-42aa-ac2b-c7e40b18246a","2640","0"
