"Execution Time (UTC)","Execution Time (Local)","Technique","Test Number","Test Name","Hostname","IP Address","Username","GUID","ProcessId","ExitCode"
"2024-10-26T17:37:55Z","2024-10-26T20:37:55Z","T1219","10","UltraVNC Execution","Server002","System.Object[]","server002\admin_test","42e51815-a6cc-4c75-b970-3f0ff54b610e","2672","0"
