"Execution Time (UTC)","Execution Time (Local)","Technique","Test Number","Test Name","Hostname","IP Address","Username","GUID","ProcessId","ExitCode"
"2024-10-26T17:52:15Z","2024-10-26T20:52:15Z","T1219","13","Splashtop Execution","Server002","System.Object[]","server002\admin_test","b025c580-029e-4023-888d-a42710d76934","7108","0"
